Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,HDOP,Altitude,UTM_easting,UTM_northing,UTC,Zone,Letter
1696982391.3053296,0,86391,0,GPS1_Frame,42.33708166666667,-71.09030166666666,1.1,16.7,327799.2049578903,4689319.16409803,,19,T
1696982392.3054063,0,86392,0,GPS1_Frame,42.33708166666667,-71.09030166666666,1.1,16.7,327799.2049578903,4689319.16409803,,19,T
1696982393.3069391,0,86393,0,GPS1_Frame,42.33708166666667,-71.09030166666666,1.1,16.7,327799.2049578903,4689319.16409803,,19,T
1696982394.3065524,0,86394,0,GPS1_Frame,42.33708166666667,-71.09030166666666,1.1,16.7,327799.2049578903,4689319.16409803,,19,T
1696982395.3064134,0,86395,0,GPS1_Frame,42.33708166666667,-71.09030166666666,1.0,16.7,327799.2049578903,4689319.16409803,,19,T
1696982396.3062065,0,86396,0,GPS1_Frame,42.33708166666667,-71.09030166666666,1.0,16.7,327799.2049578903,4689319.16409803,,19,T
1696982397.3068085,0,86397,0,GPS1_Frame,42.33708166666667,-71.09030166666666,1.0,16.7,327799.2049578903,4689319.16409803,,19,T
1696982398.3069987,0,86398,0,GPS1_Frame,42.33708166666667,-71.09030166666666,1.0,16.7,327799.2049578903,4689319.16409803,,19,T
1696982399.3029613,0,86399,0,GPS1_Frame,42.33708166666667,-71.09030166666666,1.0,16.7,327799.2049578903,4689319.16409803,,19,T
1696982400.3048418,0,0,0,GPS1_Frame,42.33708166666667,-71.09030166666666,1.0,16.7,327799.2049578903,4689319.16409803,,19,T
1696982401.3062892,0,1,0,GPS1_Frame,42.33708166666667,-71.09030166666666,1.0,16.7,327799.2049578903,4689319.16409803,,19,T
1696982402.305956,0,2,0,GPS1_Frame,42.33708166666667,-71.09030166666666,1.0,16.7,327799.2049578903,4689319.16409803,,19,T
1696982403.29922,0,3,0,GPS1_Frame,42.33708166666667,-71.0903,1.2,16.7,327799.3422650357,4689319.1607227875,,19,T
1696982404.2998023,0,4,0,GPS1_Frame,42.33708166666667,-71.09029833333334,1.2,16.7,327799.47957217705,4689319.157347547,,19,T
1696982405.2984743,0,5,0,GPS1_Frame,42.33708166666667,-71.090295,1.2,16.7,327799.75418646785,4689319.150597075,,19,T
1696982406.300807,0,6,0,GPS1_Frame,42.33708166666667,-71.090295,1.2,16.7,327799.75418646785,4689319.150597075,,19,T
1696982407.3018117,0,7,0,GPS1_Frame,42.33708166666667,-71.090295,1.2,16.7,327799.75418646785,4689319.150597075,,19,T
1696982408.3025267,0,8,0,GPS1_Frame,42.33708166666667,-71.090295,1.2,16.7,327799.75418646785,4689319.150597075,,19,T
1696982409.3008294,0,9,0,GPS1_Frame,42.33708166666667,-71.090295,1.2,16.7,327799.75418646785,4689319.150597075,,19,T
1696982410.3015184,0,10,0,GPS1_Frame,42.33708,-71.090295,1.2,16.7,327799.7496371297,4689318.965526433,,19,T
1696982411.3026147,0,11,0,GPS1_Frame,42.33708,-71.090295,1.2,16.7,327799.7496371297,4689318.965526433,,19,T
1696982412.3019264,0,12,0,GPS1_Frame,42.33708,-71.090295,1.2,16.7,327799.7496371297,4689318.965526433,,19,T
1696982413.3004174,0,13,0,GPS1_Frame,42.33708,-71.090295,1.2,16.7,327799.7496371297,4689318.965526433,,19,T
1696982414.3003411,0,14,0,GPS1_Frame,42.33708,-71.090295,1.2,16.7,327799.7496371297,4689318.965526433,,19,T
1696982415.301195,0,15,0,GPS1_Frame,42.33708,-71.090295,1.3,16.7,327799.7496371297,4689318.965526433,,19,T
1696982416.300572,0,16,0,GPS1_Frame,42.33708,-71.090295,1.3,16.7,327799.7496371297,4689318.965526433,,19,T
1696982417.2995725,0,17,0,GPS1_Frame,42.33708,-71.090295,1.3,16.7,327799.7496371297,4689318.965526433,,19,T
